ID,CorrectedLongitude,CorrectedLatitude
890,11.5678840644,48.1404627019
891,11.5693228,48.1408344
892,11.5695708646,48.1408734171
893,11.5693379824,48.1407890442
894,11.5687425478,48.1410248636
895,11.570612372,48.1413687427
896,11.5705167734,48.1413394017
897,11.5702448897,48.1420633352
898,11.5702448897,48.1420633352
899,11.5702448897,48.1420633352
900,11.5703655435,48.1420099215
901,11.5706738,48.1418347
902,11.5710458,48.1418912
903,11.5716896441,48.1419741923
904,11.5699780221,48.1412547779
905,11.5671557647,48.1408669685
906,11.5652797716,48.1408493003
907,11.565050559,48.1410209568
908,11.5629223942,48.1414716561
909,11.5615800658,48.1417072767
910,11.561628443,48.1419731661
911,11.5607954315,48.1421880491
912,11.5561737122,48.142308465
913,11.5559017425,48.1419404143
914,11.5562373695,48.1376617287
915,11.5558921796,48.1371838543
916,11.5560318,48.136922
917,11.5558008962,48.1351975176
918,11.5559036509,48.1346017251
919,11.5557988,48.1330556991
920,11.5555064761,48.1320135001
921,11.5557856484,48.130696943
922,11.5557932,48.130197
923,11.5557957082,48.1299885175
924,11.5557539,48.1286059
925,11.5561021,48.1287871
926,11.5563467862,48.1286997277
927,11.5560681,48.1282517
928,11.5574155,48.1269165
929,11.557905094,48.1263237018
930,11.5579800655,48.1262383885
931,11.5570115156,48.1251711672
932,11.5556654051,48.1241884753
933,11.5551057688,48.123590442
934,11.5550455,48.1234914
935,11.554721217,48.12327088
936,11.554721217,48.12327088
937,11.5551057688,48.123590442
938,11.5550421081,48.1233215993
939,11.5550421081,48.1233215993
940,11.5550421081,48.1233215993
941,11.5550421081,48.1233215993
942,11.5550421081,48.1233215993
943,11.5550421081,48.1233215993
944,11.5550421081,48.1233215993
945,11.5550421081,48.1233215993
946,11.5550421081,48.1233215993
947,11.5546877504,48.1233878327
948,11.5547981324,48.1233347864
949,11.5547981324,48.1233347864
950,11.554616085,48.1234004686
951,11.5547981324,48.1233347864
952,11.554721217,48.12327088
953,11.5545396178,48.1233360267
954,11.554616085,48.1234004686
955,11.5544631505,48.1232715848
956,11.5543582,48.123181
957,11.5543582,48.123181
958,11.5543582,48.123181
959,11.5548750478,48.1233986927
960,11.554865021,48.1234145502
961,11.5548459556,48.1235932363
962,11.5551491646,48.1238540246
963,11.5559680943,48.1240896319
964,11.5566670153,48.1240706212
965,11.5575497294,48.1236007157
966,11.5588688403,48.122886679
967,11.5598694451,48.1229581581
968,11.5607672282,48.124022108
969,11.5607672282,48.124022108
970,11.5615003799,48.1246832618
971,11.5616310974,48.1247241818
972,11.5619537273,48.1251060033
973,11.5625337715,48.1261871013
974,11.5634844401,48.1271655649
975,11.564430875,48.1279866412
976,11.5653715765,48.1292808106
977,11.5661806368,48.1307421158
978,11.5667630679,48.1321659881
979,11.5682614306,48.1327084651
980,11.5683581507,48.1326832985
981,11.5682614306,48.1327084651
982,11.5685411449,48.1326036836
983,11.5692138,48.1339638
984,11.5706731675,48.1345898939
985,11.5723143,48.1355109
986,11.5739751341,48.1354446203
987,11.5758478443,48.1358566062
988,11.5771137,48.136651
989,11.5783378,48.1380071
990,11.5782559829,48.1387080511
991,11.5782559829,48.1387080511
992,11.5775649965,48.1388198556
993,11.5773085641,48.1390032741
994,11.5775121,48.1397324
995,11.5775014194,48.1410482019
996,11.5774755185,48.1409516156
997,11.5774017242,48.1410587339
998,11.5769462446,48.1414834969
999,11.576668004,48.1412830153
1000,11.5764821139,48.1409290386
1001,11.5762317837,48.1402543681
1002,11.5762014178,48.1399567082
1003,11.5762014178,48.1399567082
1004,11.5764053,48.1397977
1005,11.5763426196,48.1395358092
1006,11.5763168,48.1394392
1007,11.5760504766,48.1398978183
1008,11.5761864758,48.140165221
1009,11.576339526,48.1402229795
1010,11.5763024406,48.1405716833
1011,11.5764130152,48.1406109563
1012,11.5764821139,48.1409290386
1013,11.5762786119,48.1411810473
1014,11.5762786119,48.1411810473
1015,11.5762786119,48.1411810473
1016,11.5762786119,48.1411810473
1017,11.5762786119,48.1411810473
1018,11.5762786119,48.1411810473
1019,11.5762786119,48.1411810473
1020,11.5762786119,48.1411810473
1021,11.5762786119,48.1411810473
1022,11.5762786119,48.1411810473
1023,11.5762786119,48.1411810473
1024,11.5762786119,48.1411810473
1025,11.5762786119,48.1411810473
1026,11.5762786119,48.1411810473
1027,11.5761421853,48.1413227902
1028,11.5761421853,48.1413227902
1029,11.5763976105,48.1415327955
1030,11.5763001373,48.1415551331
1031,11.5763001373,48.1415551331
1032,11.5763001373,48.1415551331
1033,11.5765511865,48.1415816398
1034,11.5763976105,48.1415327955
1035,11.5763976105,48.1415327955
1036,11.5763976105,48.1415327955
1037,11.5752991301,48.1413821929
1038,11.5753738045,48.1424887808
1039,11.5753794523,48.1423889404
1040,11.5748915141,48.1412846257
1041,11.5736138854,48.1401655245
1042,11.5720521753,48.1402117011
1043,11.5698156081,48.1403803585
1044,11.5696577695,48.1408239446
1045,11.5691823563,48.1411260592
1046,11.5682701411,48.1410642693
1047,11.567135375,48.1405575214
1048,11.5666978369,48.1405783738
1049,11.5652797716,48.1408493003
1050,11.5635585898,48.1413760987
1051,11.5616391507,48.1422820125
1052,11.5610503623,48.1423711334
1053,11.5573531158,48.1438316322
1054,11.5564417545,48.1439731338
1055,11.5554918622,48.1442854736
1056,11.5538614698,48.144614418
1057,11.55594547,48.1393070138
1058,11.5558023556,48.1393238864
1059,11.5559523,48.1391434
1060,11.5558023556,48.1393238864
1061,11.5560087989,48.1376648248
1062,11.5559555996,48.1360163987
1063,11.5559188597,48.1349823218
1064,11.5559036509,48.1346017251
1065,11.5559075918,48.1332054319
1066,11.555757178,48.1326275224
1067,11.5556043939,48.1323339362
1068,11.555902546,48.1311243404
1069,11.5559132449,48.1303244573
1070,11.5557550568,48.129127342
1071,11.5557539,48.1286059
1072,11.5557539,48.1286059
1073,11.5566931172,48.1277262165
1074,11.5578484,48.1266433
1075,11.5577382141,48.1260997183
1076,11.5565493435,48.1247885487
1077,11.5553365275,48.1237821461
1078,11.5546877504,48.1233878327
1079,11.5547650683,48.1234512515
1080,11.5547692926,48.1235290275
1081,11.5547692926,48.1235290275
1082,11.5547692926,48.1235290275
1083,11.5547692926,48.1235290275
1084,11.5547761,48.1234603
1085,11.5547761,48.1234603
1086,11.5547761,48.1234603
1087,11.5547981324,48.1233347864
1088,11.5547692926,48.1235290275
1089,11.5547692926,48.1235290275
1090,11.5547692926,48.1235290275
1091,11.5547692926,48.1235290275
1092,11.5548459556,48.1235932363
1093,11.5548459556,48.1235932363
1094,11.5549226187,48.1236574451
1095,11.5548459556,48.1235932363
1096,11.5548421773,48.1235149239
1097,11.5547761,48.1234603
1098,11.5547692926,48.1235290275
1099,11.5547692926,48.1235290275
1100,11.5546926295,48.1234648186
1101,11.5547692926,48.1235290275
1102,11.5547692926,48.1235290275
1103,11.5547761,48.1234603
1104,11.5548421773,48.1235149239
1105,11.5546926295,48.1234648186
1106,11.5552191103,48.1232284853
1107,11.5557427492,48.1242518621
1108,11.5569528534,48.1253664842
1109,11.5579478158,48.1260901602
1110,11.5581871281,48.1260969742
1111,11.5581989179,48.1261523698
1112,11.5581645436,48.1262385691
1113,11.5576386,48.1272144
1114,11.55727958,48.1271821111
1115,11.5561466347,48.1281898006
1116,11.5558953885,48.1284847089
1117,11.5557752519,48.1295268319
1118,11.5556957351,48.1300139529
1119,11.5555806,48.1310289
1120,11.5558817747,48.1324027364
1121,11.5556910241,48.1337770244
1122,11.5557965142,48.1349975658
1123,11.5559741005,48.1356193387
1124,11.5558785961,48.136784085
1125,11.5558027031,48.1374967834
1126,11.5559062816,48.1375959358
1127,11.5559104195,48.1377103345
1128,11.5560012275,48.1392189489
1129,11.5559610134,48.1395048151
1130,11.5558309063,48.1398439741
1131,11.5561737122,48.142308465
1132,11.5562690592,48.1421241617
1133,11.5565899626,48.1427558239
1134,11.5570097949,48.1439820445
1135,11.5577050727,48.1452425669
1136,11.5577050727,48.1452425669
1137,11.5584169,48.1464804
1138,11.5587724589,48.146682685
1139,11.5588676,48.1472487
1140,11.5592747249,48.1471984803
1141,11.5594496952,48.1473336515
1142,11.5596426445,48.1473807346
1143,11.5595459563,48.1473065627
1144,11.5596361318,48.1470251708
1145,11.5593431124,48.1472714401
1146,11.5599193641,48.1475050965
1147,11.5599193641,48.1475050965
1148,11.559963549,48.1476784781
1149,11.5599721621,48.1475900147
1150,11.559987891,48.1477672399
1151,11.559963549,48.1476784781
1152,11.559987891,48.1477672399
1153,11.559963549,48.1476784781
1154,11.559963549,48.1476784781
1155,11.559963549,48.1476784781
1156,11.5602821533,48.1476925411
1157,11.5601647556,48.1477059286
1158,11.5600893471,48.1476406457
1159,11.559987891,48.1477672399
1160,11.5601961954,48.1473243873
1161,11.559987891,48.1477672399
1162,11.559987891,48.1477672399
1163,11.5602392433,48.1477680612
1164,11.5600893471,48.1476406457
1165,11.5601647556,48.1477059286
1166,11.5594327499,48.1474361132
1167,11.5592389316,48.1474854536
1168,11.5592389316,48.1474854536
1169,11.5592528081,48.1475477384
1170,11.5585679389,48.1477736528
1171,11.5575330802,48.147811744
1172,11.558467,48.1474226
1173,11.5583749,48.1465553
1174,11.5576245672,48.1452901235
1175,11.5574603922,48.1441114519
1176,11.5572763697,48.1440461885
1177,11.5568529093,48.1436755763
1178,11.556751241,48.1437165837
1179,11.560239618,48.1425778005
1180,11.5611566533,48.1420172311
1181,11.5628267588,48.1415008772
1182,11.5647356513,48.1409042307
1183,11.5661662933,48.1402985564
1184,11.5679957277,48.1403886169
1185,11.5687416,48.1408831
1186,11.5698232836,48.1415757731
1187,11.5710512754,48.1420300527
1188,11.5715255229,48.1421705912
1189,11.5734619627,48.1410918158
1190,11.5735587474,48.141066662
1191,11.5738491016,48.1409912005
1192,11.5725909,48.1413182
1193,11.5725909,48.1413182
1194,11.5725909,48.1413182
1195,11.5725909,48.1413182
1196,11.5725909,48.1413182
1197,11.5725909,48.1413182
1198,11.5725909,48.1413182
1199,11.5725909,48.1413182
1200,11.5714720932,48.1410219188
1201,11.5709212983,48.1405845752
1202,11.5699345218,48.1407466596
1203,11.5699345218,48.1407466596
1204,11.5693044417,48.1406948503
1205,11.5680467838,48.1407312961
1206,11.5663680856,48.1405528441
1207,11.5664147886,48.140664239
1208,11.564897567,48.1409672819
1209,11.5630180296,48.141442435
1210,11.5611566533,48.1420172311
1211,11.560269584,48.1421744954
1212,11.5586545536,48.1430117681
1213,11.558559786,48.1430436916
1214,11.556795522,48.1435590375
1215,11.5561069535,48.1424752503
1216,11.5560616054,48.1423861236
1217,11.5559917,48.1418375
1218,11.5558494275,48.1392153563
1219,11.5560968685,48.1388067574
1220,11.5563064,48.1378764
1221,11.5561374,48.1376642
1222,11.5558785961,48.136784085
1223,11.5558685155,48.1364842545
1224,11.5558115232,48.1353970316
1225,11.5558115232,48.1353970316
1226,11.5558032459,48.1341556786
1227,11.5556859263,48.1328770408
1228,11.5553805,48.1317385125
1229,11.5556730521,48.1304842557
1230,11.5557601055,48.1292272145
1231,11.555740097,48.128827716
1232,11.555806459,48.1282299533
1233,11.5569860613,48.127453854
1234,11.5578484,48.1266433
1235,11.5580179001,48.1265796136
1236,11.5569528534,48.1253664842
1237,11.5563779463,48.1242297428
1238,11.5565835059,48.1243242801
1239,11.5566119,48.1244579
1240,11.5566119,48.1244579
1241,11.5565835059,48.1243242801
1242,11.556578592,48.1241173259
1243,11.556578592,48.1241173259
1244,11.5564901687,48.1241640305
1245,11.5557211252,48.1241016528
1246,11.5553560286,48.1239349281
1247,11.5546083,48.1233209
1248,11.5546112458,48.1233234485
1249,11.5547761,48.1234603
1250,11.5547761,48.1234603
1251,11.5547761,48.1234603
1252,11.5548421773,48.1235149239
1253,11.554865021,48.1234145502
1254,11.554865021,48.1234145502
1255,11.554865021,48.1234145502
1256,11.554865021,48.1234145502
1257,11.5549536071,48.1233681563
1258,11.5549536071,48.1233681563
1259,11.5549536071,48.1233681563
1260,11.554865021,48.1234145502
1261,11.5547981324,48.1233347864
1262,11.554721217,48.12327088
1263,11.5547981324,48.1233347864
1264,11.5547981324,48.1233347864
1265,11.5547981324,48.1233347864
1266,11.5547981324,48.1233347864
1267,11.5547981324,48.1233347864
1268,11.5547981324,48.1233347864
1269,11.5547981324,48.1233347864
1270,11.5547981324,48.1233347864
1271,11.5547981324,48.1233347864
1272,11.5547981324,48.1233347864
1273,11.5547981324,48.1233347864
1274,11.5547981324,48.1233347864
1275,11.5547981324,48.1233347864
1276,11.5547981324,48.1233347864
1277,11.5547981324,48.1233347864
1278,11.5547981324,48.1233347864
1279,11.5547981324,48.1233347864
1280,11.5547981324,48.1233347864
1281,11.5547981324,48.1233347864
1282,11.5547981324,48.1233347864
1283,11.5547981324,48.1233347864
1284,11.5548750478,48.1233986927
1285,11.5548750478,48.1233986927
1286,11.5548750478,48.1233986927
1287,11.5548750478,48.1233986927
1288,11.5547650683,48.1234512515
1289,11.5548750478,48.1233986927
1290,11.5547981324,48.1233347864
1291,11.5547981324,48.1233347864
1292,11.5547981324,48.1233347864
1293,11.5548750478,48.1233986927
1294,11.5547981324,48.1233347864
1295,11.5547981324,48.1233347864
1296,11.5551057688,48.123590442
1297,11.556196,48.1241574
1298,11.5590439701,48.1227900895
1299,11.5604059802,48.1236764638
1300,11.5615003799,48.1246832618
1301,11.5615610367,48.124762765
1302,11.561682363,48.1249217617
1303,11.5623602749,48.1259425296
1304,11.5632523674,48.1269265144
1305,11.5633458753,48.1270213452
1306,11.5643958051,48.1282571931
1307,11.5653407361,48.1295483464
1308,11.5661806368,48.1307421158
1309,11.5665735387,48.1320985351
1310,11.5671305903,48.132506413
1311,11.5683129092,48.1325222871
1312,11.5688553084,48.1326907043
1313,11.568785424,48.1328392206
1314,11.5684304358,48.1333476152
1315,11.56981,48.1340163
1316,11.5711423,48.1348525
1317,11.5727225641,48.1355071124
1318,11.5738823639,48.1354819522
1319,11.5756523111,48.135508359
1320,11.5764285696,48.1359416875
1321,11.5772767499,48.1364195199
1322,11.5783467371,48.1366865829
1323,11.5796187,48.1365568
1324,11.5796485998,48.136529298
1325,11.5806409013,48.1368690108
1326,11.5815780066,48.1359342086
1327,11.5809059445,48.1356265523
1328,11.580620438,48.1357186719
1329,11.5788001264,48.1362603994
1330,11.5771973,48.136711
1331,11.5782212006,48.1374696109
1332,11.578581,48.138639
1333,11.5787890999,48.1391778403
1334,11.5802721754,48.1390608845
1335,11.58154967,48.1387432022
1336,11.58154967,48.1387432022
1337,11.5818634633,48.1377882643
1338,11.5819630265,48.1377789286
1339,11.5818634633,48.1377882643
1340,11.5819630265,48.1377789286
1341,11.5819630265,48.1377789286
1342,11.5819630265,48.1377789286
1343,11.5818634633,48.1377882643
1344,11.5817639,48.1377976
1345,11.5819630265,48.1377789286
1346,11.5819630265,48.1377789286
1347,11.5817639,48.1377976
1348,11.5818634633,48.1377882643
1349,11.5820625898,48.1377695929
1350,11.5820625898,48.1377695929
1351,11.5818634633,48.1377882643
1352,11.5816654,48.1378082
1353,11.581587087,48.1376941713
1354,11.5817056787,48.1375565616
1355,11.5816062984,48.137567677
1356,11.581587087,48.1376941713
1357,11.5813759042,48.1375921871
1358,11.5812764563,48.1376026807
1359,11.5811083834,48.137720948
1360,11.5813759042,48.1375921871
1361,11.5814753521,48.1375816936
1362,11.5814753521,48.1375816936
1363,11.5814753521,48.1375816936
1364,11.5814753521,48.1375816936
1365,11.5813759042,48.1375921871
1366,11.5813759042,48.1375921871
1367,11.5813759042,48.1375921871
1368,11.5804998221,48.1372053029
1369,11.5795701896,48.1360452049
1370,11.5797087262,48.1359073286
1371,11.5803651929,48.1356422011
1372,11.5810962822,48.1355651393
1373,11.581608,48.1350888
1374,11.5815221941,48.1349602133
1375,11.5822014697,48.1347980706
1376,11.5832064688,48.1354826091
1377,11.5842325407,48.136856026
1378,11.5842325407,48.136856026
1379,11.5843064211,48.1379041358
1380,11.584594304,48.1380118744
1381,11.584691123,48.1384588823
1382,11.5850304024,48.1391347705
1383,11.5870269139,48.1393181213
1384,11.5868721409,48.1397689366
1385,11.5868721409,48.1397689366
1386,11.5869547547,48.1398129478
1387,11.5870493373,48.1400151369
1388,11.587961602,48.1402012438
1389,11.587961602,48.1402012438
1390,11.5883902374,48.1401462844
1391,11.5886769092,48.1404066772
1392,11.5883471353,48.1411985633
1393,11.5875550106,48.1413105385
1394,11.5880500885,48.141240554
1395,11.5884461509,48.1411845664
1396,11.5879510729,48.1412545509
1397,11.5880500885,48.141240554
1398,11.5880500885,48.141240554
1399,11.5880500885,48.141240554
1400,11.5880500885,48.141240554
1401,11.5880500885,48.141240554
1402,11.5879510729,48.1412545509
1403,11.5879510729,48.1412545509
1404,11.5879510729,48.1412545509
1405,11.5880500885,48.141240554
1406,11.5880500885,48.141240554
1407,11.5880500885,48.141240554
1408,11.5880500885,48.141240554
1409,11.5880500885,48.141240554
1410,11.5880500885,48.141240554
1411,11.5880500885,48.141240554
1412,11.5880500885,48.141240554
1413,11.5880500885,48.141240554
1414,11.5880500885,48.141240554
1415,11.5880500885,48.141240554
1416,11.5872579638,48.1413525292
1417,11.5884461509,48.1411845664
1418,11.590469568,48.1408946288
1419,11.5910886107,48.1408057422
1420,11.5912869395,48.1408717693
1421,11.5927520652,48.1404684097
1422,11.5936239123,48.1404241778
1423,11.5932082635,48.1395727063
1424,11.5917008839,48.1389717145
1425,11.5906613014,48.1378268632
1426,11.58989705,48.1375349045
1427,11.5890234226,48.1366944838
1428,11.5880196875,48.1354224543
1429,11.5868490865,48.1343095518
1430,11.5859367739,48.1334172204
1431,11.5857155611,48.1332161073
1432,11.5849232461,48.1324773827
1433,11.5848477255,48.1322258895
1434,11.5831953441,48.1312959334
