ID,CorrectedLongitude,CorrectedLatitude,NearestLinkIdentifier,NearestLinkClass
11976,11.5495779609,48.1250146175,258619653,steps
11977,11.5483196113,48.12590724,858001687,footway
11978,11.54704513,48.1272268474,364988561,secondary
11979,11.545338648,48.1277650721,25463726,cycleway
11980,11.5452303028,48.1287800282,29448609,cycleway
11981,11.545046268,48.1302361835,29544711,cycleway
11982,11.5454476225,48.1314838535,29544711,cycleway
11983,11.5468580883,48.1325928198,29544711,cycleway
11984,11.5463421421,48.132816992,10497065,service
11985,11.5462104911,48.1327457332,10497065,service
11986,11.5463110583,48.1329099879,255322152,footway
11987,11.5462811066,48.1329116903,255322152,footway
11988,11.5462738,48.1329708,294072660,service
11989,11.5462811066,48.1329116903,255322152,footway
11990,11.5462811066,48.1329116903,255322152,footway
11991,11.5463421421,48.132816992,10497065,service
11992,11.5463110583,48.1329099879,255322152,footway
11993,11.5463110583,48.1329099879,255322152,footway
11994,11.5463110583,48.1329099879,255322152,footway
11995,11.5462811066,48.1329116903,255322152,footway
11996,11.5462212033,48.1329150952,255322152,footway
11997,11.5461912517,48.1329167976,255322152,footway
11998,11.5461912517,48.1329167976,255322152,footway
11999,11.5461765445,48.1329443381,29461062,footway
12000,11.5462027851,48.1329982156,29461062,footway
12001,11.5462027851,48.1329982156,29461062,footway
12002,11.5466987429,48.1328651021,28724426,service
12003,11.5457117395,48.1319653767,701694626,service
12004,11.5451133098,48.1293012055,263516732,cycleway
12005,11.5447613,48.1280871,231143054,steps
12006,11.5442616698,48.1278631911,365100749,residential
12007,11.5441438878,48.1278859185,365100749,residential
12008,11.5426980092,48.1285623748,158803941,residential
12009,11.5417250654,48.1290311823,158803941,residential
12010,11.5399122141,48.1298117963,60932059,service
12011,11.5392906932,48.1304446948,55547206,cycleway
12012,11.539308468,48.1305329221,55547206,cycleway
12013,11.5387532273,48.1308873264,372036333,tertiary
12014,11.5369337362,48.1316582293,265107029,cycleway
12015,11.5364628555,48.1322410396,406471472,path
12016,11.5363572639,48.1322362005,4013955,residential
12017,11.5348505148,48.1327460354,850133291,cycleway
12018,11.5345276261,48.1327445536,265107029,cycleway
12019,11.53444542,48.1327811889,265107029,cycleway
12020,11.5343363085,48.1328311305,265107029,cycleway
12021,11.533958227,48.133013823,265107029,cycleway
12022,11.5338258725,48.1330844014,265107029,cycleway
12023,11.5338787285,48.1330560069,265107029,cycleway
12024,11.5330620639,48.1333715726,157583625,steps
12025,11.5329450099,48.1336917236,94722154,tertiary
12026,11.5327751947,48.1337018604,235754887,service
12027,11.5327089086,48.1337810452,235754884,cycleway
12028,11.5326785148,48.1335978528,235754887,service
12029,11.5326787888,48.1335378535,235754887,service
12030,11.5326789258,48.1335078538,235754887,service
12031,11.5328790998,48.1335293115,264448407,footway
12032,11.532980582,48.1332474967,55794284,cycleway
12033,11.5328552425,48.1331671171,55794284,cycleway
12034,11.5328552425,48.1331671171,55794284,cycleway
12035,11.5328552425,48.1331671171,55794284,cycleway
12036,11.5328552425,48.1331671171,55794284,cycleway
12037,11.5342818439,48.132856302,265107029,cycleway
12038,11.5360230797,48.1319295221,455157063,footway
12039,11.5376597302,48.1313096666,265107029,cycleway
12040,11.5390181799,48.1304222083,127907911,cycleway
12041,11.5398421346,48.1302919875,1267674353,service
12042,11.5414171546,48.129276453,140337586,footway
12043,11.5428601758,48.1284842596,158803941,residential
12044,11.5440223152,48.1279243203,158803941,residential
12045,11.5441146857,48.1278927651,365100749,residential
12046,11.5446540134,48.1280674601,1191591229,cycleway
12047,11.5462574002,48.1280257361,4231234,path
12048,11.5474974046,48.1269144203,29460537,residential
12049,11.5477526091,48.1263918104,858001687,footway
12050,11.549021,48.1253416,473163858,footway
12051,11.5492526,48.1252023,473163857,footway
12052,11.5507301141,48.1245191531,406655683,footway
12053,11.5540803119,48.1231454884,155286727,residential
12054,11.5541348219,48.1231204153,155286727,residential
12055,11.554821207,48.1233539583,1034229474,footway
12056,11.554730961,48.123496923,1034229472,footway
12057,11.554730961,48.123496923,1034229472,footway
12058,11.5548027763,48.123446575,1011314836,path
12059,11.5548027763,48.123446575,1011314836,path
12060,11.555881992,48.1243659298,173041360,tertiary
12061,11.556578592,48.1241173259,4645450,residential
12062,11.5567112269,48.1240472689,4645450,residential
12063,11.5567112269,48.1240472689,4645450,residential
12064,11.5567359307,48.124363082,1192124843,service
12065,11.5567359307,48.124363082,1192124843,service
12066,11.5567642809,48.1240192461,4645450,residential
12067,11.5567359307,48.124363082,1192124843,service
12068,11.5568703888,48.1239632006,4645450,residential
12069,11.5567642809,48.1240192461,4645450,residential
12070,11.5567642809,48.1240192461,4645450,residential
12071,11.5567642809,48.1240192461,4645450,residential
12072,11.5567642809,48.1240192461,4645450,residential
12073,11.5553749872,48.1238140968,1034229474,footway
12074,11.5549365672,48.1234498333,1034229474,footway
12075,11.5546596847,48.1232197549,1034229474,footway
12076,11.5547519831,48.1232964425,1034229474,footway
12077,11.5547519831,48.1232964425,1034229474,footway
12078,11.5547750578,48.1233156145,1034229474,footway
12079,11.5547981324,48.1233347864,1034229474,footway
12080,11.5547519831,48.1232964425,1034229474,footway
12081,11.554780518,48.1234639522,1133381663,tertiary
12082,11.554780518,48.1234639522,1133381663,tertiary
12083,11.554780518,48.1234639522,1133381663,tertiary
12084,11.5546955153,48.12313733,852037200,service
12085,11.554721923,48.123123095,852037200,service
12086,11.5547750578,48.1233156145,1034229474,footway
12087,11.554821207,48.1233539583,1034229474,footway
12088,11.5547981324,48.1233347864,1034229474,footway
12089,11.5547981324,48.1233347864,1034229474,footway
12090,11.5547289085,48.1232772706,1034229474,footway
12091,11.5546955153,48.12313733,852037200,service
12092,11.5547519831,48.1232964425,1034229474,footway
12093,11.5547519831,48.1232964425,1034229474,footway
12094,11.5547289085,48.1232772706,1034229474,footway
12095,11.5547519831,48.1232964425,1034229474,footway
12096,11.5549891782,48.123635299,1133381663,tertiary
12097,11.5549891782,48.123635299,1133381663,tertiary
12098,11.5549891782,48.123635299,1133381663,tertiary
12099,11.5548498848,48.1235212954,1133381663,tertiary
12100,11.5548267625,48.123502181,1133381663,tertiary
12101,11.5549365672,48.1234498333,1034229474,footway
12102,11.5549981967,48.123838893,4590992,residential
12103,11.5550455,48.1234914,1158963882,service
12104,11.5554669134,48.1230981256,1011314836,path
12105,11.5555839629,48.1226855049,128033538,service
12106,11.5557234008,48.1220363284,928488279,service
12107,11.5555627195,48.1219011193,928488279,service
12108,11.5554154478,48.1218219616,1189969547,footway
12109,11.5553907231,48.1217145826,1235222792,footway
12110,11.5553907231,48.1217145826,1235222792,footway
12111,11.5553907231,48.1217145826,1235222792,footway
12112,11.5555627195,48.1219011193,928488279,service
12113,11.555585674,48.1219204349,928488279,service
12114,11.555539765,48.1218818037,928488279,service
12115,11.5556315829,48.1219590661,928488279,service
12116,11.5563236758,48.1220600423,128033533,service
12117,11.5568289199,48.1221027343,128033533,service
12118,11.5573126628,48.1224576889,128033533,service
12119,11.5574614255,48.1225579858,128033533,service
12120,11.5575159593,48.1225830072,128033533,service
12121,11.5575159593,48.1225830072,128033533,service
12122,11.5574886924,48.1225704965,128033533,service
12123,11.5573852243,48.1225109321,128033533,service
12124,11.5574341586,48.1225454751,128033533,service
12125,11.5574094114,48.1225286798,128033533,service
12126,11.5568999478,48.1228258519,128033540,service
12127,11.5567411721,48.1229106474,128033540,service
12128,11.5569863643,48.1233990477,128033535,service
12129,11.5572636108,48.1236280742,128033535,service
12130,11.5564194904,48.124201507,4645450,residential
12131,11.5555134424,48.1239291192,1034229474,footway
12132,11.5548104179,48.1230679388,494429776,service
12133,11.5548027763,48.123446575,1011314836,path
12134,11.5548027763,48.123446575,1011314836,path
12135,11.5548294526,48.1234328501,1011314836,path
12136,11.5547981324,48.1233347864,1034229474,footway
12137,11.554821207,48.1233539583,1034229474,footway
12138,11.5547981324,48.1233347864,1034229474,footway
12139,11.5548561289,48.1234191251,1011314836,path
12140,11.5548294526,48.1234328501,1011314836,path
12141,11.5548267625,48.123502181,1133381663,tertiary
12142,11.5549193546,48.1235785129,1133381663,tertiary
12143,11.5548689545,48.123612499,1034229472,footway
12144,11.5548689545,48.123612499,1034229472,footway
12145,11.5548294526,48.1234328501,1011314836,path
12146,11.5548294526,48.1234328501,1011314836,path
12147,11.554821207,48.1233539583,1034229474,footway
12148,11.5547981324,48.1233347864,1034229474,footway
12149,11.5547747383,48.123094625,852037200,service
12150,11.554821207,48.1233539583,1034229474,footway
12151,11.5547519831,48.1232964425,1034229474,footway
12152,11.5547519831,48.1232964425,1034229474,footway
12153,11.5547289085,48.1232772706,1034229474,footway
12154,11.5548673562,48.1233923021,1034229474,footway
12155,11.5548442816,48.1233731302,1034229474,footway
12156,11.5547750578,48.1233156145,1034229474,footway
12157,11.5547750578,48.1233156145,1034229474,footway
12158,11.5547750578,48.1233156145,1034229474,footway
12159,11.5547981324,48.1233347864,1034229474,footway
12160,11.5547981324,48.1233347864,1034229474,footway
12161,11.5547519831,48.1232964425,1034229474,footway
12162,11.5547289085,48.1232772706,1034229474,footway
12163,11.5547981324,48.1233347864,1034229474,footway
12164,11.5548442816,48.1233731302,1034229474,footway
12165,11.5548442816,48.1233731302,1034229474,footway
12166,11.5548442816,48.1233731302,1034229474,footway
12167,11.5548442816,48.1233731302,1034229474,footway
12168,11.5549981967,48.123838893,4590992,residential
12169,11.5560084619,48.1245784551,685739500,footway
12170,11.557358862,48.1257360552,236998802,service
12171,11.5580146503,48.1263269552,623121152,footway
12172,11.5581988988,48.1263311421,173041358,secondary
12173,11.5566988247,48.1281528145,605239564,service
12174,11.5562327552,48.1281213663,47977723,secondary
12175,11.5560043214,48.1278170232,168719671,residential
12176,11.5559959429,48.127923523,894611947,path
12177,11.5560448239,48.1279853521,4590993,residential
12178,11.5557590958,48.12920724,551702990,secondary
12179,11.5556728934,48.1303942559,881723562,footway
12180,11.5558891517,48.1313725875,4002315,secondary
12181,11.5558343434,48.13251236,292767086,secondary
12182,11.5557988,48.1336656991,115013501,secondary
12183,11.5558056392,48.1344156676,115013501,secondary
12184,11.5558057668,48.1344456611,115013501,secondary
12185,11.5558447587,48.1357953564,30195491,secondary
12186,11.5558925185,48.1371938486,37665691,secondary
12187,11.5559218599,48.1380321077,357204337,secondary
12188,11.5559229119,48.1380620893,357204337,secondary
12189,11.5559539,48.1389315338,357204337,secondary
12190,11.5559344337,48.1394337714,150393013,secondary
12191,11.5559581125,48.1398322544,695710425,footway
12192,11.5561303391,48.1419160262,98653133,footway
12193,11.5563305336,48.1420681487,98653112,footway
12194,11.5568042751,48.1431914167,122926430,secondary
12195,11.5566643548,48.1433003965,292767092,secondary
12196,11.5573051987,48.1434539069,93195101,cycleway
12197,11.5593214496,48.1428716867,313579590,secondary
12198,11.5604511697,48.1421668113,375211812,footway
12199,11.5605838562,48.1421292347,664700400,service
12200,11.5625302891,48.1415914625,351388317,footway
12201,11.5643355976,48.1410321252,351388317,footway
12202,11.5660215383,48.1404931412,351388317,footway
12203,11.5679753924,48.1403284319,3846419,residential
12204,11.5680116517,48.139843086,4016216,residential
12205,11.5678946366,48.1397492379,4016216,residential
12206,11.5680818608,48.1398993949,4016216,residential
12207,11.5679882487,48.1398243164,4016216,residential
12208,11.5679180396,48.1397680075,4016216,residential
12209,11.5679180396,48.1397680075,4016216,residential
12210,11.5679180396,48.1397680075,4016216,residential
12211,11.5677270549,48.1395275943,603307357,pedestrian
12212,11.5677270549,48.1395275943,603307357,pedestrian
12213,11.5677270549,48.1395275943,603307357,pedestrian
12214,11.5677270549,48.1395275943,603307357,pedestrian
12215,11.5677270549,48.1395275943,603307357,pedestrian
12216,11.5687526,48.1407062,131564639,footway
12217,11.5686489,48.1404732,131564640,footway
12218,11.5685833315,48.1405915788,131564317,footway
12219,11.56966646,48.1408189973,27715893,residential
12220,11.5715216913,48.1416648605,144928575,residential
12221,11.5728521297,48.1424292091,994053789,footway
12222,11.572864322,48.1427053301,55684314,footway
12223,11.573725245,48.1431191453,370897072,cycleway
12224,11.5739334023,48.1433483813,241324016,tertiary
12225,11.572957791,48.1436228778,292948255,secondary
12226,11.5698465148,48.1447265455,1302574516,service
12227,11.5696197097,48.1449542532,166193373,service
12228,11.5698398151,48.1455891425,815066806,service
12229,11.5701195494,48.1461659878,28019886,residential
12230,11.5704849699,48.1465648572,945003886,footway
12231,11.5704849699,48.1465648572,945003886,footway
12232,11.5704849699,48.1465648572,945003886,footway
12233,11.5704849699,48.1465648572,945003886,footway
12234,11.5704849699,48.1465648572,945003886,footway
12235,11.5704849699,48.1465648572,945003886,footway
12236,11.5704849699,48.1465648572,945003886,footway
12237,11.5704849699,48.1465648572,945003886,footway
12238,11.5704849699,48.1465648572,945003886,footway
12239,11.5704849699,48.1465648572,945003886,footway
12240,11.571499574,48.1468881513,915125294,service
12241,11.5713548793,48.1469276916,915125294,service
12242,11.5713548793,48.1469276916,915125294,service
12243,11.5713548793,48.1469276916,915125294,service
12244,11.5713548793,48.1469276916,915125294,service
12245,11.5713548793,48.1469276916,915125294,service
12246,11.5713548793,48.1469276916,915125294,service
12247,11.5713548793,48.1469276916,915125294,service
12248,11.5713548793,48.1469276916,915125294,service
12249,11.5713548793,48.1469276916,915125294,service
12250,11.5713548793,48.1469276916,915125294,service
12251,11.5713548793,48.1469276916,915125294,service
12252,11.5714004895,48.1465919588,945003886,footway
12253,11.5717179854,48.1465020658,945003886,footway
12254,11.5718331835,48.1464684594,945003886,footway
12255,11.5727841701,48.1463446038,352285610,footway
12256,11.57292858,48.1463040359,352285610,footway
12257,11.5732039774,48.1459464493,1127703865,cycleway
12258,11.5727928651,48.1453172683,865103853,cycleway
12259,11.5725788337,48.1444638653,106588198,service
12260,11.5707264456,48.1444556642,1125032414,service
12261,11.5685205856,48.1449214374,83946947,footway
12262,11.5672814546,48.1452197147,51787589,secondary
